,species,possible_values
40810,Chimpanzee,0.568256995006991
40811,Chimpanzee,0.5530954688845777
40812,Chimpanzee,0.5381202244197636
40813,Chimpanzee,0.5233611740686069
40814,Chimpanzee,0.5088355625037344
40815,Chimpanzee,0.49456728177488357
40816,Chimpanzee,0.4807124111685047
40817,Chimpanzee,0.4673667372866822
40818,Chimpanzee,0.45469398430764746
40819,Chimpanzee,0.4428033459280055
40820,Chimpanzee,0.6137654367465849
40821,Chimpanzee,0.5986587499014574
40822,Chimpanzee,0.5834817606724031
40823,Chimpanzee,0.568256995006991
40824,Chimpanzee,0.5530954688845777
40825,Chimpanzee,0.5381202244197636
40826,Chimpanzee,0.5233611740686069
40827,Chimpanzee,0.5088355625037344
40828,Chimpanzee,0.49456728177488357
40829,Chimpanzee,0.4807124111685047
40830,Chimpanzee,0.4673667372866822
40831,Chimpanzee,0.45469398430764746
40832,Chimpanzee,0.4428033459280055
40833,Chimpanzee,0.5238921925435112
40834,Chimpanzee,0.5053763211202678
40835,Chimpanzee,0.4867407988802287
40836,Chimpanzee,0.4680281334396441
40837,Chimpanzee,0.44938975273739273
40838,Chimpanzee,0.4309928683332483
40839,Chimpanzee,0.4129004795945477
40840,Chimpanzee,0.39516692029468
40841,Chimpanzee,0.3778349459830259
40842,Chimpanzee,0.3610990796066324
40843,Chimpanzee,0.3450787417967012
40844,Chimpanzee,0.32997875181770636
40845,Chimpanzee,0.315935713678782
40846,Chimpanzee,0.5238921925435112
40847,Chimpanzee,0.5053763211202678
40848,Chimpanzee,0.4867407988802287
40849,Chimpanzee,0.4680281334396441
40850,Chimpanzee,0.44938975273739273
40851,Chimpanzee,0.4309928683332483
40852,Chimpanzee,0.4129004795945477
40853,Chimpanzee,0.39516692029468
40854,Chimpanzee,0.3778349459830259
40855,Chimpanzee,0.3610990796066324
40856,Chimpanzee,0.3450787417967012
40857,Chimpanzee,0.32997875181770636
40858,Chimpanzee,0.315935713678782
40859,Chimpanzee,0.45454202725459425
40860,Chimpanzee,0.43072192933687187
40861,Chimpanzee,0.40650180733498675
40862,Chimpanzee,0.3818630782489857
40863,Chimpanzee,0.3568345920119461
40864,Chimpanzee,0.3314606246835734
40865,Chimpanzee,0.30569938388778306
40866,Chimpanzee,0.27936776228687993
40867,Chimpanzee,0.2524888234941158
40868,Chimpanzee,0.22594542777012336
40869,Chimpanzee,0.20028744404395699
40870,Chimpanzee,0.17653727512945142
40871,Chimpanzee,0.15537709264413485
40872,Chimpanzee,0.4485315594863478
40873,Chimpanzee,0.4243491483754431
40874,Chimpanzee,0.3997453413953782
40875,Chimpanzee,0.37456190548695895
40876,Chimpanzee,0.348977443403447
40877,Chimpanzee,0.32328694699614463
40878,Chimpanzee,0.29732837187778843
40879,Chimpanzee,0.2708882929192531
40880,Chimpanzee,0.24397879908438697
40881,Chimpanzee,0.21746178556326545
40882,Chimpanzee,0.19187461194001812
40883,Chimpanzee,0.1682219006866415
40884,Chimpanzee,0.14717397785927286
40885,Chimpanzee,0.4485315594863478
40886,Chimpanzee,0.4243491483754431
40887,Chimpanzee,0.3997453413953782
40888,Chimpanzee,0.37456190548695895
40889,Chimpanzee,0.348977443403447
40890,Chimpanzee,0.32328694699614463
40891,Chimpanzee,0.29732837187778843
40892,Chimpanzee,0.2708882929192531
40893,Chimpanzee,0.24397879908438697
40894,Chimpanzee,0.21746178556326545
40895,Chimpanzee,0.19187461194001812
40896,Chimpanzee,0.1682219006866415
40897,Chimpanzee,0.14717397785927286
40898,Chimpanzee,0.38886862109377673
40899,Chimpanzee,0.36550009182878784
40900,Chimpanzee,0.3422351052189837
40901,Chimpanzee,0.31884920576689235
40902,Chimpanzee,0.2953866507273321
40903,Chimpanzee,0.2720158474286255
40904,Chimpanzee,0.24850125693187827
40905,Chimpanzee,0.2245666958841235
40906,Chimpanzee,0.20019269224998382
40907,Chimpanzee,0.1761753826347898
40908,Chimpanzee,0.15301302713331966
40909,Chimpanzee,0.13165621560540303
40910,Chimpanzee,0.11273928326957401
40911,Chimpanzee,0.38886862109377673
40912,Chimpanzee,0.36550009182878784
40913,Chimpanzee,0.3422351052189837
40914,Chimpanzee,0.31884920576689235
40915,Chimpanzee,0.2953866507273321
40916,Chimpanzee,0.2720158474286255
40917,Chimpanzee,0.24850125693187827
40918,Chimpanzee,0.2245666958841235
40919,Chimpanzee,0.20019269224998382
40920,Chimpanzee,0.1761753826347898
40921,Chimpanzee,0.15301302713331966
40922,Chimpanzee,0.13165621560540303
40923,Chimpanzee,0.11273928326957401
40924,Chimpanzee,0.6139405066082984
40925,Chimpanzee,0.5988423237532579
40926,Chimpanzee,0.5836740997894545
40927,Chimpanzee,0.5684583735437686
40928,Chimpanzee,0.5533061863016624
40929,Chimpanzee,0.538340600332582
40930,Chimpanzee,0.5235915360295084
40931,Chimpanzee,0.5090762391891679
40932,Chimpanzee,0.49481860179057324
40933,Chimpanzee,0.48097470009221727
40934,Chimpanzee,0.4676403180779847
40935,Chimpanzee,0.45497916745570094
40936,Chimpanzee,0.44310043357634427
40937,Chimpanzee,0.6139405066082984
40938,Chimpanzee,0.5988423237532579
40939,Chimpanzee,0.5836740997894545
40940,Chimpanzee,0.5684583735437686
40941,Chimpanzee,0.5533061863016624
40942,Chimpanzee,0.538340600332582
40943,Chimpanzee,0.5235915360295084
40944,Chimpanzee,0.5090762391891679
40945,Chimpanzee,0.49481860179057324
40946,Chimpanzee,0.48097470009221727
40947,Chimpanzee,0.4676403180779847
40948,Chimpanzee,0.45497916745570094
40949,Chimpanzee,0.44310043357634427
40950,Chimpanzee,0.5239430341743924
40951,Chimpanzee,0.5054302535854932
40952,Chimpanzee,0.48679795572294854
40953,Chimpanzee,0.4680886702808658
40954,Chimpanzee,0.4494538694307019
40955,Chimpanzee,0.4310608082632378
40956,Chimpanzee,0.41297251410499386
40957,Chimpanzee,0.3952433470683649
40958,Chimpanzee,0.37791607569955593
40959,Chimpanzee,0.36118524767542337
40960,Chimpanzee,0.3451702983449063
40961,Chimpanzee,0.3300760674795781
40962,Chimpanzee,0.31603917274919413
40963,Chimpanzee,0.5239430341743924
40964,Chimpanzee,0.5054302535854932
40965,Chimpanzee,0.48679795572294854
40966,Chimpanzee,0.4680886702808658
40967,Chimpanzee,0.4494538694307019
40968,Chimpanzee,0.4310608082632378
40969,Chimpanzee,0.41297251410499386
40970,Chimpanzee,0.3952433470683649
40971,Chimpanzee,0.37791607569955593
40972,Chimpanzee,0.36118524767542337
40973,Chimpanzee,0.3451702983449063
40974,Chimpanzee,0.3300760674795781
40975,Chimpanzee,0.31603917274919413
40976,Chimpanzee,0.4545602769073501
40977,Chimpanzee,0.43074122191275294
40978,Chimpanzee,0.40652218465931744
40979,Chimpanzee,0.3818845881349346
40980,Chimpanzee,0.35685729425566876
40981,Chimpanzee,0.33148459072889247
40982,Chimpanzee,0.30572469856961687
40983,Chimpanzee,0.2793945580820698
40984,Chimpanzee,0.2525172575606856
40985,Chimpanzee,0.22597570356944147
40986,Chimpanzee,0.20031979239696143
40987,Chimpanzee,0.17657196284965102
40988,Chimpanzee,0.15541441051142316
40989,Chimpanzee,0.44854274102790065
40990,Chimpanzee,0.42436095760119774
40991,Chimpanzee,0.39975780374269815
40992,Chimpanzee,0.3745750714637291
40993,Chimpanzee,0.34899141366511094
40994,Chimpanzee,0.32330187069233685
40995,Chimpanzee,0.29734442838203695
40996,Chimpanzee,0.2709056888664224
40997,Chimpanzee,0.24399775441038654
40998,Chimpanzee,0.217482544735517
40999,Chimpanzee,0.19189743380899318
41000,Chimpanzee,0.16824706180193633
41001,Chimpanzee,0.1472017665501504
41002,Chimpanzee,0.44854274102790065
41003,Chimpanzee,0.42436095760119774
41004,Chimpanzee,0.39975780374269815
41005,Chimpanzee,0.3745750714637291
41006,Chimpanzee,0.34899141366511094
41007,Chimpanzee,0.32330187069233685
41008,Chimpanzee,0.29734442838203695
41009,Chimpanzee,0.2709056888664224
41010,Chimpanzee,0.24399775441038654
41011,Chimpanzee,0.217482544735517
41012,Chimpanzee,0.19189743380899318
41013,Chimpanzee,0.16824706180193633
41014,Chimpanzee,0.1472017665501504
41015,Chimpanzee,0.3888740218795936
41016,Chimpanzee,0.36550604547602555
41017,Chimpanzee,0.3422416637545217
41018,Chimpanzee,0.31885643737040664
41019,Chimpanzee,0.295394655783787
41020,Chimpanzee,0.27202475766916345
41021,Chimpanzee,0.24851122394254066
41022,Chimpanzee,0.2245778893709192
41023,Chimpanzee,0.20020529070520382
41024,Chimpanzee,0.17618958031640594
41025,Chimpanzee,0.15302902751054775
41026,Chimpanzee,0.13167423313218746
41027,Chimpanzee,0.11275953970894644
41028,Chimpanzee,0.3888740218795936
41029,Chimpanzee,0.36550604547602555
41030,Chimpanzee,0.3422416637545217
41031,Chimpanzee,0.31885643737040664
41032,Chimpanzee,0.295394655783787
41033,Chimpanzee,0.27202475766916345
41034,Chimpanzee,0.24851122394254066
41035,Chimpanzee,0.2245778893709192
41036,Chimpanzee,0.20020529070520382
41037,Chimpanzee,0.17618958031640594
41038,Chimpanzee,0.15302902751054775
41039,Chimpanzee,0.13167423313218746
41040,Chimpanzee,0.11275953970894644
41041,Chimpanzee,0.6142043626572694
41042,Chimpanzee,0.5991189965915956
41043,Chimpanzee,0.5839639831997094
41044,Chimpanzee,0.5687618807199374
41045,Chimpanzee,0.5536237685794159
41046,Chimpanzee,0.5386727394253407
41047,Chimpanzee,0.5239387256138165
41048,Chimpanzee,0.5094389746368428
41049,Chimpanzee,0.49519737836733074
41050,Chimpanzee,0.48137000850102685
41051,Chimpanzee,0.4680526450767444
41052,Chimpanzee,0.4554089810082503
41053,Chimpanzee,0.44354818906921106
41054,Chimpanzee,0.6142043626572694
41055,Chimpanzee,0.5991189965915956
41056,Chimpanzee,0.5839639831997094
41057,Chimpanzee,0.5687618807199374
41058,Chimpanzee,0.5536237685794159
41059,Chimpanzee,0.5386727394253407
41060,Chimpanzee,0.5239387256138165
41061,Chimpanzee,0.5094389746368428
41062,Chimpanzee,0.49519737836733074
41063,Chimpanzee,0.48137000850102685
41064,Chimpanzee,0.4680526450767444
41065,Chimpanzee,0.4554089810082503
41066,Chimpanzee,0.44354818906921106
41067,Chimpanzee,0.5240193878702679
41068,Chimpanzee,0.5055112490824111
41069,Chimpanzee,0.4868837935754689
41070,Chimpanzee,0.4681795842000815
41071,Chimpanzee,0.449550159556133
41072,Chimpanzee,0.43116284010901784
41073,Chimpanzee,0.4130806951744724
41074,Chimpanzee,0.39535812442064483
41075,Chimpanzee,0.37803791591229086
41076,Chimpanzee,0.361314654465645
41077,Chimpanzee,0.345307797532452
41078,Chimpanzee,0.33022221568209287
41079,Chimpanzee,0.3161945470996173
41080,Chimpanzee,0.5240193878702679
41081,Chimpanzee,0.5055112490824111
41082,Chimpanzee,0.4868837935754689
41083,Chimpanzee,0.4681795842000815
41084,Chimpanzee,0.449550159556133
41085,Chimpanzee,0.43116284010901784
41086,Chimpanzee,0.4130806951744724
41087,Chimpanzee,0.39535812442064483
41088,Chimpanzee,0.37803791591229086
41089,Chimpanzee,0.361314654465645
41090,Chimpanzee,0.345307797532452
41091,Chimpanzee,0.33022221568209287
41092,Chimpanzee,0.3161945470996173
41093,Chimpanzee,0.45458752657688795
41094,Chimpanzee,0.43077002883223636
41095,Chimpanzee,0.40655261128052006
41096,Chimpanzee,0.3819167058502238
41097,Chimpanzee,0.35689119234968547
41098,Chimpanzee,0.3315203758788502
41099,Chimpanzee,0.30576249744661943
41100,Chimpanzee,0.2794345684939962
41101,Chimpanzee,0.2525597141681822
41102,Chimpanzee,0.22602091017067238
41103,Chimpanzee,0.20036809364200228
41104,Chimpanzee,0.17662375713058887
41105,Chimpanzee,0.15547013200566706
41106,Chimpanzee,0.4485594258156994
41107,Chimpanzee,0.42437857899987674
41108,Chimpanzee,0.3997763997089212
41109,Chimpanzee,0.3745947173633275
41110,Chimpanzee,0.3490122596915941
41111,Chimpanzee,0.3233241394002738
41112,Chimpanzee,0.2973683874241891
41113,Chimpanzee,0.27093164657388
41114,Chimpanzee,0.24402603896093714
41115,Chimpanzee,0.21751352091191295
41116,Chimpanzee,0.19193148785542297
41117,Chimpanzee,0.16828460637209747
41118,Chimpanzee,0.14724323187475394
41119,Chimpanzee,0.4485594258156994
41120,Chimpanzee,0.42437857899987674
41121,Chimpanzee,0.3997763997089212
41122,Chimpanzee,0.3745947173633275
41123,Chimpanzee,0.3490122596915941
41124,Chimpanzee,0.3233241394002738
41125,Chimpanzee,0.2973683874241891
41126,Chimpanzee,0.27093164657388
41127,Chimpanzee,0.24402603896093714
41128,Chimpanzee,0.21751352091191295
41129,Chimpanzee,0.19193148785542297
41130,Chimpanzee,0.16828460637209747
41131,Chimpanzee,0.14724323187475394
41132,Chimpanzee,0.38888205922921426
41133,Chimpanzee,0.36551490557226035
41134,Chimpanzee,0.3422514240212099
41135,Chimpanzee,0.3188671992688425
41136,Chimpanzee,0.29540656870107845
41137,Chimpanzee,0.27203801763982927
41138,Chimpanzee,0.24852605654758178
41139,Chimpanzee,0.22459454715623148
41140,Chimpanzee,0.2002240392915993
41141,Chimpanzee,0.1762107087860971
41142,Chimpanzee,0.15305283865310482
41143,Chimpanzee,0.13170104608349673
41144,Chimpanzee,0.11278968448170576
41145,Chimpanzee,0.38888205922921426
41146,Chimpanzee,0.36551490557226035
41147,Chimpanzee,0.3422514240212099
41148,Chimpanzee,0.3188671992688425
41149,Chimpanzee,0.29540656870107845
41150,Chimpanzee,0.27203801763982927
41151,Chimpanzee,0.24852605654758178
41152,Chimpanzee,0.22459454715623148
41153,Chimpanzee,0.2002240392915993
41154,Chimpanzee,0.1762107087860971
41155,Chimpanzee,0.15305283865310482
41156,Chimpanzee,0.13170104608349673
41157,Chimpanzee,0.11278968448170576
41158,Chimpanzee,0.6138950478565475
41159,Chimpanzee,0.5987950127283909
41160,Chimpanzee,0.5836249014880961
41161,Chimpanzee,0.5684072600428934
41162,Chimpanzee,0.5532531440709052
41163,Chimpanzee,0.5382856320217845
41164,Chimpanzee,0.5235346568093261
41165,Chimpanzee,0.5090174787236065
41166,Chimpanzee,0.49475799715958513
41167,Chimpanzee,0.4809123037083731
41168,Chimpanzee,0.4675761918251255
41169,Chimpanzee,0.4549133901579553
41170,Chimpanzee,0.44303309535870306
41171,Chimpanzee,0.6138950478565475
41172,Chimpanzee,0.5987950127283909
41173,Chimpanzee,0.5836249014880961
41174,Chimpanzee,0.5684072600428934
41175,Chimpanzee,0.5532531440709052
41176,Chimpanzee,0.5382856320217845
41177,Chimpanzee,0.5235346568093261
41178,Chimpanzee,0.5090174787236065
41179,Chimpanzee,0.49475799715958513
41180,Chimpanzee,0.4809123037083731
41181,Chimpanzee,0.4675761918251255
41182,Chimpanzee,0.4549133901579553
41183,Chimpanzee,0.44303309535870306
41184,Chimpanzee,0.5374383765317837
41185,Chimpanzee,0.519525956035675
41186,Chimpanzee,0.5015096553965662
41187,Chimpanzee,0.4834316215762632
41188,Chimpanzee,0.465442523997095
41189,Chimpanzee,0.4477083643470749
41190,Chimpanzee,0.43029086397668087
41191,Chimpanzee,0.4132425272491585
41192,Chimpanzee,0.39660514862269247
41193,Chimpanzee,0.3805711599001767
41194,Chimpanzee,0.36525865770287036
41195,Chimpanzee,0.35086975665868503
41196,Chimpanzee,0.3375392553849675
41197,Chimpanzee,0.5374383765317837
41198,Chimpanzee,0.519525956035675
41199,Chimpanzee,0.5015096553965662
41200,Chimpanzee,0.4834316215762632
41201,Chimpanzee,0.465442523997095
41202,Chimpanzee,0.4477083643470749
41203,Chimpanzee,0.43029086397668087
41204,Chimpanzee,0.4132425272491585
41205,Chimpanzee,0.39660514862269247
41206,Chimpanzee,0.3805711599001767
41207,Chimpanzee,0.36525865770287036
41208,Chimpanzee,0.35086975665868503
41209,Chimpanzee,0.3375392553849675
41210,Chimpanzee,0.492360404944946
41211,Chimpanzee,0.470715732937494
41212,Chimpanzee,0.4487590042394969
41213,Chimpanzee,0.42648445370008486
41214,Chimpanzee,0.40394658563105346
41215,Chimpanzee,0.3812146535233531
41216,Chimpanzee,0.3582796593125322
41217,Chimpanzee,0.3350879915993467
41218,Chimpanzee,0.311690573670656
41219,Chimpanzee,0.28874278947370857
41220,Chimpanzee,0.26665073604304895
41221,Chimpanzee,0.24614844725903745
41222,Chimpanzee,0.22772561930044816
41223,Chimpanzee,0.4774614277044417
41224,Chimpanzee,0.45490583494793585
41225,Chimpanzee,0.43199635355858973
41226,Chimpanzee,0.40867114409549915
41227,Chimpanzee,0.3851365875250877
41228,Chimpanzee,0.3616738190091591
41229,Chimpanzee,0.3382275079117041
41230,Chimpanzee,0.31470300208547347
41231,Chimpanzee,0.2911316364398139
41232,Chimpanzee,0.2681311703132188
41233,Chimpanzee,0.24608521691956178
41234,Chimpanzee,0.22569548518615742
41235,Chimpanzee,0.2074301342965847
41236,Chimpanzee,0.4774614277044417
41237,Chimpanzee,0.45490583494793585
41238,Chimpanzee,0.43199635355858973
41239,Chimpanzee,0.40867114409549915
41240,Chimpanzee,0.3851365875250877
41241,Chimpanzee,0.3616738190091591
41242,Chimpanzee,0.3382275079117041
41243,Chimpanzee,0.31470300208547347
41244,Chimpanzee,0.2911316364398139
41245,Chimpanzee,0.2681311703132188
41246,Chimpanzee,0.24608521691956178
41247,Chimpanzee,0.22569548518615742
41248,Chimpanzee,0.2074301342965847
41249,Chimpanzee,0.42504512259149113
41250,Chimpanzee,0.40280550954640026
41251,Chimpanzee,0.38061274040790904
41252,Chimpanzee,0.3583586569801172
41253,Chimpanzee,0.3361559925872989
41254,Chimpanzee,0.3141967007989859
41255,Chimpanzee,0.2923722687579106
41256,Chimpanzee,0.27054134848945144
41257,Chimpanzee,0.24871191916763702
41258,Chimpanzee,0.22745428579351917
41259,Chimpanzee,0.20712382518796685
41260,Chimpanzee,0.18838299160267755
41261,Chimpanzee,0.1716737958598219
41262,Chimpanzee,0.42504512259149113
41263,Chimpanzee,0.40280550954640026
41264,Chimpanzee,0.38061274040790904
41265,Chimpanzee,0.3583586569801172
41266,Chimpanzee,0.3361559925872989
41267,Chimpanzee,0.3141967007989859
41268,Chimpanzee,0.2923722687579106
41269,Chimpanzee,0.27054134848945144
41270,Chimpanzee,0.24871191916763702
41271,Chimpanzee,0.22745428579351917
41272,Chimpanzee,0.20712382518796685
41273,Chimpanzee,0.18838299160267755
41274,Chimpanzee,0.1716737958598219
41275,Chimpanzee,0.6139051877965036
41276,Chimpanzee,0.5988056448343148
41277,Chimpanzee,0.583636040857733
41278,Chimpanzee,0.5684189225090736
41279,Chimpanzee,0.5532653469096724
41280,Chimpanzee,0.5382983936533827
41281,Chimpanzee,0.5235479960985041
41282,Chimpanzee,0.5090314145842951
41283,Chimpanzee,0.4947725484938616
41284,Chimpanzee,0.4809274892272042
41285,Chimpanzee,0.46759203007848577
41286,Chimpanzee,0.45492989895893665
41287,Chimpanzee,0.44305029202728446
41288,Chimpanzee,0.6139051877965036
41289,Chimpanzee,0.5988056448343148
41290,Chimpanzee,0.583636040857733
41291,Chimpanzee,0.5684189225090736
41292,Chimpanzee,0.5532653469096724
41293,Chimpanzee,0.5382983936533827
41294,Chimpanzee,0.5235479960985041
41295,Chimpanzee,0.5090314145842951
41296,Chimpanzee,0.4947725484938616
41297,Chimpanzee,0.4809274892272042
41298,Chimpanzee,0.46759203007848577
41299,Chimpanzee,0.45492989895893665
41300,Chimpanzee,0.44305029202728446
41301,Chimpanzee,0.53744211623015
41302,Chimpanzee,0.5195299136333775
41303,Chimpanzee,0.5015138398659079
41304,Chimpanzee,0.4834360432452498
41305,Chimpanzee,0.46544719590872674
41306,Chimpanzee,0.4477133021965815
41307,Chimpanzee,0.4302960851408317
41308,Chimpanzee,0.4132480506622621
41309,Chimpanzee,0.3966109939850954
41310,Chimpanzee,0.38057734835862544
41311,Chimpanzee,0.3652652112613782
41312,Chimpanzee,0.35087669847894337
41313,Chimpanzee,0.3375466093996247
41314,Chimpanzee,0.53744211623015
41315,Chimpanzee,0.5195299136333775
41316,Chimpanzee,0.5015138398659079
41317,Chimpanzee,0.4834360432452498
41318,Chimpanzee,0.46544719590872674
41319,Chimpanzee,0.4477133021965815
41320,Chimpanzee,0.4302960851408317
41321,Chimpanzee,0.4132480506622621
41322,Chimpanzee,0.3966109939850954
41323,Chimpanzee,0.38057734835862544
41324,Chimpanzee,0.3652652112613782
41325,Chimpanzee,0.35087669847894337
41326,Chimpanzee,0.3375466093996247
41327,Chimpanzee,0.4923626762241066
41328,Chimpanzee,0.4707181303504542
41329,Chimpanzee,0.44876153265770985
41330,Chimpanzee,0.42648711863482713
41331,Chimpanzee,0.40394939387266077
41332,Chimpanzee,0.38121761309451974
41333,Chimpanzee,0.3582827793813913
41334,Chimpanzee,0.33509128458777576
41335,Chimpanzee,0.31169405367405
41336,Chimpanzee,0.288746473694482
41337,Chimpanzee,0.26665464351012014
41338,Chimpanzee,0.24615259930081207
41339,Chimpanzee,0.22773003877608866
41340,Chimpanzee,0.47746305575259224
41341,Chimpanzee,0.454907550934296
41342,Chimpanzee,0.4319981608095614
41343,Chimpanzee,0.4086730478734939
41344,Chimpanzee,0.3851385969599466
41345,Chimpanzee,0.3616759469167614
41346,Chimpanzee,0.3382297693471978
41347,Chimpanzee,0.3147054140493754
41348,Chimpanzee,0.29113421687515195
41349,Chimpanzee,0.26813393887334885
41350,Chimpanzee,0.24608819425163508
41351,Chimpanzee,0.22569869306440818
41352,Chimpanzee,0.20743359524494728
41353,Chimpanzee,0.47746305575259224
41354,Chimpanzee,0.454907550934296
41355,Chimpanzee,0.4319981608095614
41356,Chimpanzee,0.4086730478734939
41357,Chimpanzee,0.3851385969599466
41358,Chimpanzee,0.3616759469167614
41359,Chimpanzee,0.3382297693471978
41360,Chimpanzee,0.3147054140493754
41361,Chimpanzee,0.29113421687515195
41362,Chimpanzee,0.26813393887334885
41363,Chimpanzee,0.24608819425163508
41364,Chimpanzee,0.22569869306440818
41365,Chimpanzee,0.20743359524494728
41366,Chimpanzee,0.42504617186230004
41367,Chimpanzee,0.40280663660475347
41368,Chimpanzee,0.38061395082775773
41369,Chimpanzee,0.35835995768906465
41370,Chimpanzee,0.3361573932106571
41371,Chimpanzee,0.31419821353441246
41372,Chimpanzee,0.29237390737131924
41373,Chimpanzee,0.2705431281058822
41374,Chimpanzee,0.24871385556602085
41375,Chimpanzee,0.22745639590669567
41376,Chimpanzee,0.20712612661510438
41377,Chimpanzee,0.1883855026505341
41378,Chimpanzee,0.17167653530553537
41379,Chimpanzee,0.42504617186230004
41380,Chimpanzee,0.40280663660475347
41381,Chimpanzee,0.38061395082775773
41382,Chimpanzee,0.35835995768906465
41383,Chimpanzee,0.3361573932106571
41384,Chimpanzee,0.31419821353441246
41385,Chimpanzee,0.29237390737131924
41386,Chimpanzee,0.2705431281058822
41387,Chimpanzee,0.24871385556602085
41388,Chimpanzee,0.22745639590669567
41389,Chimpanzee,0.20712612661510438
41390,Chimpanzee,0.1883855026505341
41391,Chimpanzee,0.17167653530553537
41392,Chimpanzee,0.6139253316078626
41393,Chimpanzee,0.5988267663733795
41394,Chimpanzee,0.5836581701176443
41395,Chimpanzee,0.5684420909426378
41396,Chimpanzee,0.5532895888371223
41397,Chimpanzee,0.5383237456686041
41398,Chimpanzee,0.523574495677645
41399,Chimpanzee,0.5090590993015004
41400,Chimpanzee,0.49480145589938157
41401,Chimpanzee,0.4809576564921542
41402,Chimpanzee,0.46762349405406406
41403,Chimpanzee,0.4549626950323825
41404,Chimpanzee,0.44308445460627366
41405,Chimpanzee,0.6139253316078626
41406,Chimpanzee,0.5988267663733795
41407,Chimpanzee,0.5836581701176443
41408,Chimpanzee,0.5684420909426378
41409,Chimpanzee,0.5532895888371223
41410,Chimpanzee,0.5383237456686041
41411,Chimpanzee,0.523574495677645
41412,Chimpanzee,0.5090590993015004
41413,Chimpanzee,0.49480145589938157
41414,Chimpanzee,0.4809576564921542
41415,Chimpanzee,0.46762349405406406
41416,Chimpanzee,0.4549626950323825
41417,Chimpanzee,0.44308445460627366
41418,Chimpanzee,0.5374495441136096
41419,Chimpanzee,0.5195377743140238
41420,Chimpanzee,0.5015221511646246
41421,Chimpanzee,0.48344482567601893
41422,Chimpanzee,0.4654564753780257
41423,Chimpanzee,0.44772310987826885
41424,Chimpanzee,0.43030645554917574
41425,Chimpanzee,0.4132590214052276
41426,Chimpanzee,0.3966226041921367
41427,Chimpanzee,0.3805896400317637
41428,Chimpanzee,0.3652782281055516
41429,Chimpanzee,0.3508904864984775
41430,Chimpanzee,0.3375612161303189
41431,Chimpanzee,0.5374495441136096
41432,Chimpanzee,0.5195377743140238
41433,Chimpanzee,0.5015221511646246
41434,Chimpanzee,0.48344482567601893
41435,Chimpanzee,0.4654564753780257
41436,Chimpanzee,0.44772310987826885
41437,Chimpanzee,0.43030645554917574
41438,Chimpanzee,0.4132590214052276
41439,Chimpanzee,0.3966226041921367
41440,Chimpanzee,0.3805896400317637
41441,Chimpanzee,0.3652782281055516
41442,Chimpanzee,0.3508904864984775
41443,Chimpanzee,0.3375612161303189
41444,Chimpanzee,0.49236718692353465
41445,Chimpanzee,0.47072289154821023
41446,Chimpanzee,0.44876655402858556
41447,Chimpanzee,0.4264924111237804
41448,Chimpanzee,0.4039549709648619
41449,Chimpanzee,0.38122349072352013
41450,Chimpanzee,0.35828897575444224
41451,Chimpanzee,0.3350978243743966
41452,Chimpanzee,0.311700964867401
41453,Chimpanzee,0.2887537904580886
41454,Chimpanzee,0.26666240363482585
41455,Chimpanzee,0.24616084514430378
41456,Chimpanzee,0.2277388157361446
41457,Chimpanzee,0.4774662888841089
41458,Chimpanzee,0.45491095870178555
41459,Chimpanzee,0.4320017498190829
41460,Chimpanzee,0.40867682857542753
41461,Chimpanzee,0.3851425874851633
41462,Chimpanzee,0.3616801727163887
41463,Chimpanzee,0.3382342603189826
41464,Chimpanzee,0.31471020395462557
41465,Chimpanzee,0.29113934134698616
41466,Chimpanzee,0.26813943694103937
41467,Chimpanzee,0.24609410691833636
41468,Chimpanzee,0.22570506357143827
41469,Chimpanzee,0.20744046832241297
41470,Chimpanzee,0.4774662888841089
41471,Chimpanzee,0.45491095870178555
41472,Chimpanzee,0.4320017498190829
41473,Chimpanzee,0.40867682857542753
41474,Chimpanzee,0.3851425874851633
41475,Chimpanzee,0.3616801727163887
41476,Chimpanzee,0.3382342603189826
41477,Chimpanzee,0.31471020395462557
41478,Chimpanzee,0.29113934134698616
41479,Chimpanzee,0.26813943694103937
41480,Chimpanzee,0.24609410691833636
41481,Chimpanzee,0.22570506357143827
41482,Chimpanzee,0.20744046832241297
41483,Chimpanzee,0.4250482554558615
41484,Chimpanzee,0.40280887466519405
41485,Chimpanzee,0.3806163544236404
41486,Chimpanzee,0.3583625405767211
41487,Chimpanzee,0.3361601745038579
41488,Chimpanzee,0.3142012174544856
41489,Chimpanzee,0.29237716125402313
41490,Chimpanzee,0.2705466619858301
41491,Chimpanzee,0.2487177007762371
41492,Chimpanzee,0.22746058607165842
41493,Chimpanzee,0.20713069668238093
41494,Chimpanzee,0.18839048897282087
41495,Chimpanzee,0.17168197516959724
41496,Chimpanzee,0.4250482554558615
41497,Chimpanzee,0.40280887466519405
41498,Chimpanzee,0.3806163544236404
41499,Chimpanzee,0.3583625405767211
41500,Chimpanzee,0.3361601745038579
41501,Chimpanzee,0.3142012174544856
41502,Chimpanzee,0.29237716125402313
41503,Chimpanzee,0.2705466619858301
41504,Chimpanzee,0.2487177007762371
41505,Chimpanzee,0.22746058607165842
41506,Chimpanzee,0.20713069668238093
41507,Chimpanzee,0.18839048897282087
41508,Chimpanzee,0.17168197516959724
41509,Chimpanzee,0.61398469682745
41510,Chimpanzee,0.5988890130262439
